date,hostname,metrics,value,ds
2023-03-18,GTI_GU21_UPSB2,avg,65872.11,20230318
2023-03-18,GTI_GU21_UPSB2,median,65799.0,20230318
2023-03-18,GTI_GU21_UPSA1,max,72199.0,20230318
2023-03-18,GTI_GU21_UPSA1,min,68698.0,20230318
2023-03-18,GTI_GU21_UPSA1,avg,70031.07,20230318
2023-03-18,GTI_GU21_UPSA1,median,69998.0,20230318
2023-03-18,GTI_GU41_UPSA2,max,116000.0,20230318
2023-03-18,GTI_GU41_UPSA2,min,111000.0,20230318
2023-03-18,GTI_GU41_UPSA2,avg,113301.39,20230318
2023-03-18,GTI_GU41_UPSA2,median,113000.0,20230318
2023-03-18,GTI_GU41_UPSB2,max,117000.0,20230318
2023-03-18,GTI_GU41_UPSB2,min,111000.0,20230318
2023-03-18,GTI_GU41_UPSB2,avg,113451.97,20230318
2023-03-18,GTI_GU41_UPSB2,median,114000.0,20230318
2023-03-18,GTI_GU21_UPSA2,max,72298.0,20230318
2023-03-18,GTI_GU21_UPSA2,min,69198.0,20230318
2023-03-18,GTI_GU21_UPSA2,avg,70402.03,20230318
2023-03-18,GTI_GU21_UPSA2,median,70299.0,20230318
2023-03-18,GTI_GU21_UPSB3,max,67998.0,20230318
2023-03-18,GTI_GU21_UPSB3,min,65498.0,20230318
2023-03-18,GTI_GU21_UPSB3,avg,66419.11,20230318
2023-03-18,GTI_GU21_UPSB3,median,66398.0,20230318
2023-03-18,GTI_GU41_UPSA1,max,116000.0,20230318
2023-03-18,GTI_GU41_UPSA1,min,111000.0,20230318
2023-03-18,GTI_GU41_UPSA1,avg,113136.69,20230318
2023-03-18,GTI_GU41_UPSA1,median,113000.0,20230318
2023-03-18,GTI_GU41_UPSB1,max,117000.0,20230318
2023-03-18,GTI_GU41_UPSB1,min,112000.0,20230318
2023-03-18,GTI_GU41_UPSB1,avg,114074.88,20230318
2023-03-18,GTI_GU41_UPSB1,median,114000.0,20230318
2022-11-22,GTI_GU21_UPSB1,max,68799.0,20221122
2022-11-22,GTI_GU21_UPSB1,min,65599.0,20221122
2022-11-22,GTI_GU21_UPSB1,avg,66872.56,20221122
2022-11-22,GTI_GU21_UPSB1,median,66898.0,20221122
2022-11-22,GTI_GU21_UPSB2,max,70299.0,20221122
2022-11-22,GTI_GU21_UPSB2,min,67498.0,20221122
2022-11-22,GTI_GU21_UPSB2,avg,68726.51,20221122
2022-11-22,GTI_GU21_UPSB2,median,68699.0,20221122
2022-11-22,GTI_GU21_UPSA1,max,69698.0,20221122
2022-11-22,GTI_GU21_UPSA1,min,66799.0,20221122
2022-11-22,GTI_GU21_UPSA1,avg,68021.38,20221122
2022-11-22,GTI_GU21_UPSA1,median,67999.0,20221122
2022-11-22,GTI_GU41_UPSA2,max,114000.0,20221122
2022-11-22,GTI_GU41_UPSA2,min,110000.0,20221122
2022-11-22,GTI_GU41_UPSA2,avg,111097.05,20221122
2022-11-22,GTI_GU41_UPSA2,median,111000.0,20221122
2022-11-22,GTI_GU41_UPSB1,max,111000.0,20221122
2022-11-22,GTI_GU41_UPSB1,min,107000.0,20221122
2022-11-22,GTI_GU41_UPSB1,avg,108479.87,20221122
2022-11-22,GTI_GU41_UPSB1,median,108000.0,20221122
2022-11-22,GTI_GU21_UPSA2,max,69798.0,20221122
2022-11-22,GTI_GU21_UPSA2,min,67198.0,20221122
2022-11-22,GTI_GU21_UPSA2,avg,68420.95,20221122
2022-11-22,GTI_GU21_UPSA2,median,68498.0,20221122
2022-11-22,GTI_GU21_UPSA3,max,69799.0,20221122
2022-11-22,GTI_GU21_UPSA3,min,66299.0,20221122
2022-11-22,GTI_GU21_UPSA3,avg,67626.4,20221122
2022-11-22,GTI_GU21_UPSA3,median,67599.0,20221122
2022-11-22,GTI_GU21_UPSB3,max,71198.0,20221122
2022-11-22,GTI_GU21_UPSB3,min,67898.0,20221122
2022-11-22,GTI_GU21_UPSB3,avg,69237.59,20221122
2022-11-22,GTI_GU21_UPSB3,median,69298.0,20221122
2022-11-22,GTI_GU41_UPSA1,max,111000.0,20221122
2022-11-22,GTI_GU41_UPSA1,min,107000.0,20221122
2022-11-22,GTI_GU41_UPSA1,avg,108906.92,20221122
2022-11-22,GTI_GU41_UPSA1,median,109000.0,20221122
2022-11-22,GTI_GU41_UPSB2,max,112000.0,20221122
2022-11-22,GTI_GU41_UPSB2,min,109000.0,20221122
2022-11-22,GTI_GU41_UPSB2,avg,110067.0,20221122
2022-11-22,GTI_GU41_UPSB2,median,110000.0,20221122
2023-05-27,GTI_GU21_UPSA1,max,69598.0,20230527
2023-05-27,GTI_GU21_UPSA1,min,67198.0,20230527
2023-05-27,GTI_GU21_UPSA1,avg,68201.7,20230527
2023-05-27,GTI_GU21_UPSA1,median,68199.0,20230527
2023-05-27,GTI_GU21_UPSA2,max,69898.0,20230527
2023-05-27,GTI_GU21_UPSA2,min,67498.0,20230527
2023-05-27,GTI_GU21_UPSA2,avg,68595.81,20230527
2023-05-27,GTI_GU21_UPSA2,median,68598.0,20230527
2023-05-27,GTI_GU21_UPSA3,max,69099.0,20230527
2023-05-27,GTI_GU21_UPSA3,min,66698.0,20230527
2023-05-27,GTI_GU21_UPSA3,avg,67735.41,20230527
2023-05-27,GTI_GU21_UPSA3,median,67699.0,20230527
2023-05-27,GTI_GU21_UPSB2,max,69799.0,20230527
2023-05-27,GTI_GU21_UPSB2,min,66199.0,20230527
2023-05-27,GTI_GU21_UPSB2,avg,67793.23,20230527
2023-05-27,GTI_GU21_UPSB2,median,67699.0,20230527
2023-05-27,GTI_GU21_UPSB3,max,70199.0,20230527
2023-05-27,GTI_GU21_UPSB3,min,66839.0,20230527
2023-05-27,GTI_GU21_UPSB3,avg,68322.84,20230527
2023-05-27,GTI_GU21_UPSB3,median,68199.0,20230527
2023-05-27,GTI_GU41_UPSA2,max,124000.0,20230527
2023-05-27,GTI_GU41_UPSA2,min,120000.0,20230527
2023-05-27,GTI_GU41_UPSA2,avg,121637.17,20230527
2023-05-27,GTI_GU41_UPSA2,median,122000.0,20230527
2023-05-27,GTI_GU41_UPSB2,max,121000.0,20230527
2023-05-27,GTI_GU41_UPSB2,min,116000.0,20230527
2023-05-27,GTI_GU41_UPSB2,avg,117622.08,20230527
2023-05-27,GTI_GU41_UPSB2,median,118000.0,20230527
2023-05-27,GTI_GU21_UPSB1,max,67699.0,20230527
2023-05-27,GTI_GU21_UPSB1,min,64499.0,20230527
2023-05-27,GTI_GU21_UPSB1,avg,65914.17,20230527
2023-05-27,GTI_GU21_UPSB1,median,65799.0,20230527
2023-05-27,GTI_GU41_UPSA1,max,122000.0,20230527
2023-05-27,GTI_GU41_UPSA1,min,118000.0,20230527
2023-05-27,GTI_GU41_UPSA1,avg,119463.12,20230527
2023-05-27,GTI_GU41_UPSA1,median,119000.0,20230527
2023-05-27,GTI_GU41_UPSB1,max,123000.0,20230527
2023-05-27,GTI_GU41_UPSB1,min,119000.0,20230527
2023-05-27,GTI_GU41_UPSB1,avg,120289.52,20230527
2023-05-27,GTI_GU41_UPSB1,median,120000.0,20230527
2023-01-09,GTI_GU21_UPSA1,max,70498.0,20230109
2023-01-09,GTI_GU21_UPSA1,min,67098.0,20230109
2023-01-09,GTI_GU21_UPSA1,avg,68209.66,20230109
2023-01-09,GTI_GU21_UPSA1,median,68099.0,20230109
2023-01-09,GTI_GU21_UPSA2,max,70399.0,20230109
2023-01-09,GTI_GU21_UPSA2,min,67498.0,20230109
2023-01-09,GTI_GU21_UPSA2,avg,68581.62,20230109
2023-01-09,GTI_GU21_UPSA2,median,68498.0,20230109
2023-01-09,GTI_GU21_UPSA3,max,69999.0,20230109
2023-01-09,GTI_GU21_UPSA3,min,66799.0,20230109
2023-01-09,GTI_GU21_UPSA3,avg,67883.96,20230109
2023-01-09,GTI_GU21_UPSA3,median,67798.0,20230109
2023-01-09,GTI_GU21_UPSB2,max,70098.0,20230109
2023-01-09,GTI_GU21_UPSB2,min,67098.0,20230109
2023-01-09,GTI_GU21_UPSB2,avg,68267.15,20230109
2023-01-09,GTI_GU21_UPSB2,median,68298.0,20230109
2023-01-09,GTI_GU21_UPSB3,max,70199.0,20230109
2023-01-09,GTI_GU21_UPSB3,min,67698.0,20230109
2023-01-09,GTI_GU21_UPSB3,avg,68774.96,20230109
2023-01-09,GTI_GU21_UPSB3,median,68798.0,20230109
2023-01-09,GTI_GU41_UPSA2,max,115000.0,20230109
2023-01-09,GTI_GU41_UPSA2,min,111000.0,20230109
2023-01-09,GTI_GU41_UPSA2,avg,111959.84,20230109
2023-01-09,GTI_GU41_UPSA2,median,112000.0,20230109
2023-01-09,GTI_GU21_UPSB1,max,67998.0,20230109
2023-01-09,GTI_GU21_UPSB1,min,65298.0,20230109
2023-01-09,GTI_GU21_UPSB1,avg,66476.78,20230109
2023-01-09,GTI_GU21_UPSB1,median,66498.0,20230109
2023-01-09,GTI_GU41_UPSA1,max,118000.0,20230109
2023-01-09,GTI_GU41_UPSA1,min,113000.0,20230109
2023-01-09,GTI_GU41_UPSA1,avg,113852.3,20230109
2023-01-09,GTI_GU41_UPSA1,median,114000.0,20230109
2023-01-09,GTI_GU41_UPSB1,max,116000.0,20230109
2023-01-09,GTI_GU41_UPSB1,min,112000.0,20230109
2023-01-09,GTI_GU41_UPSB1,avg,113136.16,20230109
2023-01-09,GTI_GU41_UPSB1,median,113000.0,20230109
2023-01-09,GTI_GU41_UPSB2,max,114000.0,20230109
2023-01-09,GTI_GU41_UPSB2,min,109000.0,20230109
2023-01-09,GTI_GU41_UPSB2,avg,110510.13,20230109
2023-01-09,GTI_GU41_UPSB2,median,111000.0,20230109
2023-01-23,GTI_GU21_UPSA3,max,68799.0,20230123
2023-01-23,GTI_GU21_UPSA3,min,66198.0,20230123
2023-01-23,GTI_GU21_UPSA3,avg,67380.68,20230123
2023-01-23,GTI_GU21_UPSA3,median,67399.0,20230123
2023-01-23,GTI_GU21_UPSB2,max,69298.0,20230123
2023-01-23,GTI_GU21_UPSB2,min,66398.0,20230123
2023-01-23,GTI_GU21_UPSB2,avg,67416.46,20230123
2023-01-23,GTI_GU21_UPSB2,median,67399.0,20230123
2023-01-23,GTI_GU21_UPSA1,max,69299.0,20230123
2023-01-23,GTI_GU21_UPSA1,min,66598.0,20230123
2023-01-23,GTI_GU21_UPSA1,avg,67699.3,20230123
2023-01-23,GTI_GU21_UPSA1,median,67699.0,20230123
2023-01-23,GTI_GU41_UPSA2,max,114000.0,20230123
2023-01-23,GTI_GU41_UPSA2,min,111000.0,20230123
2023-01-23,GTI_GU41_UPSA2,avg,111622.69,20230123
2023-01-23,GTI_GU41_UPSA2,median,112000.0,20230123
2023-01-23,GTI_GU41_UPSB1,max,115000.0,20230123
2023-01-23,GTI_GU41_UPSB1,min,112000.0,20230123
2023-01-23,GTI_GU41_UPSB1,avg,112669.56,20230123
2023-01-23,GTI_GU41_UPSB1,median,113000.0,20230123
2023-01-23,GTI_GU41_UPSB2,max,113000.0,20230123
2023-01-23,GTI_GU41_UPSB2,min,109000.0,20230123
2023-01-23,GTI_GU41_UPSB2,avg,110021.88,20230123
2023-01-23,GTI_GU41_UPSB2,median,110000.0,20230123
2023-01-23,GTI_GU21_UPSA2,max,69699.0,20230123
2023-01-23,GTI_GU21_UPSA2,min,66998.0,20230123
2023-01-23,GTI_GU21_UPSA2,avg,68103.32,20230123
2023-01-23,GTI_GU21_UPSA2,median,68099.0,20230123
2023-01-23,GTI_GU21_UPSB1,max,66998.0,20230123
2023-01-23,GTI_GU21_UPSB1,min,64498.0,20230123
2023-01-23,GTI_GU21_UPSB1,avg,65567.63,20230123
2023-01-23,GTI_GU21_UPSB1,median,65598.0,20230123
2023-01-23,GTI_GU21_UPSB3,max,69698.0,20230123
2023-01-23,GTI_GU21_UPSB3,min,66898.0,20230123
2023-01-23,GTI_GU21_UPSB3,avg,67927.2,20230123
2023-01-23,GTI_GU21_UPSB3,median,67899.0,20230123
2023-01-23,GTI_GU41_UPSA1,max,117000.0,20230123
2023-01-23,GTI_GU41_UPSA1,min,113000.0,20230123
2023-01-23,GTI_GU41_UPSA1,avg,113436.92,20230123
2023-01-23,GTI_GU41_UPSA1,median,113000.0,20230123
2023-10-15,GTI_GU21_UPSA2,max,60699.0,20231015
2023-10-15,GTI_GU21_UPSA2,min,57799.0,20231015
2023-10-15,GTI_GU21_UPSA2,avg,58937.83,20231015
2023-10-15,GTI_GU21_UPSA2,median,58799.0,20231015
2023-10-15,GTI_GU21_UPSA3,max,59998.0,20231015
2023-10-15,GTI_GU21_UPSA3,min,56898.0,20231015
2023-10-15,GTI_GU21_UPSA3,avg,57947.39,20231015
2023-10-15,GTI_GU21_UPSA3,median,57799.0,20231015
2023-10-15,GTI_GU21_UPSB1,max,57099.0,20231015
2023-10-15,GTI_GU21_UPSB1,min,54798.0,20231015
2023-10-15,GTI_GU21_UPSB1,avg,55699.24,20231015
2023-10-15,GTI_GU21_UPSB1,median,55698.0,20231015
2023-10-15,GTI_GU21_UPSA1,max,60299.0,20231015
2023-10-15,GTI_GU21_UPSA1,min,57199.0,20231015
2023-10-15,GTI_GU21_UPSA1,avg,58410.01,20231015
2023-10-15,GTI_GU21_UPSA1,median,58299.0,20231015
2023-10-15,GTI_GU21_UPSB3,max,59399.0,20231015
2023-10-15,GTI_GU21_UPSB3,min,56999.0,20231015
2023-10-15,GTI_GU21_UPSB3,avg,58081.64,20231015
2023-10-15,GTI_GU21_UPSB3,median,58098.0,20231015
2023-10-15,GTI_GU41_UPSA1,max,144000.0,20231015
2023-10-15,GTI_GU41_UPSA1,min,137000.0,20231015
2023-10-15,GTI_GU41_UPSA1,avg,138506.13,20231015
2023-10-15,GTI_GU41_UPSA1,median,138000.0,20231015
2023-10-15,GTI_GU41_UPSA2,max,143000.0,20231015
2023-10-15,GTI_GU41_UPSA2,min,135000.0,20231015
2023-10-15,GTI_GU41_UPSA2,avg,136409.49,20231015
2023-10-15,GTI_GU41_UPSA2,median,136000.0,20231015
2023-10-15,GTI_GU41_UPSB2,max,144000.0,20231015
2023-10-15,GTI_GU41_UPSB2,min,138000.0,20231015
2023-10-15,GTI_GU41_UPSB2,avg,139206.6,20231015
2023-10-15,GTI_GU41_UPSB2,median,139000.0,20231015
2023-10-15,GTI_GU21_UPSB2,max,58898.0,20231015
2023-10-15,GTI_GU21_UPSB2,min,56443.0,20231015
2023-10-15,GTI_GU21_UPSB2,avg,57490.78,20231015
2023-10-15,GTI_GU21_UPSB2,median,57498.0,20231015
2023-10-15,GTI_GU41_UPSB1,max,143000.0,20231015
2023-10-15,GTI_GU41_UPSB1,min,136000.0,20231015
2023-10-15,GTI_GU41_UPSB1,avg,137513.54,20231015
2023-10-15,GTI_GU41_UPSB1,median,137000.0,20231015
2023-09-26,GTI_GU21_UPSA2,max,63398.0,20230926
2023-09-26,GTI_GU21_UPSA2,min,60198.0,20230926
2023-09-26,GTI_GU21_UPSA2,avg,61762.79,20230926
2023-09-26,GTI_GU21_UPSA2,median,61699.0,20230926
2023-09-26,GTI_GU21_UPSB1,max,59998.0,20230926
2023-09-26,GTI_GU21_UPSB1,min,57398.0,20230926
2023-09-26,GTI_GU21_UPSB1,avg,58678.16,20230926
2023-09-26,GTI_GU21_UPSB1,median,58699.0,20230926
2023-09-26,GTI_GU21_UPSB2,max,61899.0,20230926
2023-09-26,GTI_GU21_UPSB2,min,59098.0,20230926
2023-09-26,GTI_GU21_UPSB2,avg,60452.4,20230926
2023-09-26,GTI_GU21_UPSB2,median,60499.0,20230926
2023-09-26,GTI_GU21_UPSA1,max,62899.0,20230926
2023-09-26,GTI_GU21_UPSA1,min,59698.0,20230926
2023-09-26,GTI_GU21_UPSA1,avg,61240.95,20230926
2023-09-26,GTI_GU21_UPSA1,median,61199.0,20230926
2023-09-26,GTI_GU41_UPSA2,max,143000.0,20230926
2023-09-26,GTI_GU41_UPSA2,min,135000.0,20230926
2023-09-26,GTI_GU41_UPSA2,avg,137249.19,20230926
2023-09-26,GTI_GU41_UPSA2,median,137000.0,20230926
2023-09-26,GTI_GU41_UPSB1,max,142000.0,20230926
2023-09-26,GTI_GU41_UPSB1,min,135000.0,20230926
2023-09-26,GTI_GU41_UPSB1,avg,136275.46,20230926
2023-09-26,GTI_GU41_UPSB1,median,136000.0,20230926
2023-09-26,GTI_GU41_UPSB2,max,143000.0,20230926
2023-09-26,GTI_GU41_UPSB2,min,136000.0,20230926
2023-09-26,GTI_GU41_UPSB2,avg,137894.21,20230926
2023-09-26,GTI_GU41_UPSB2,median,138000.0,20230926
2023-09-26,GTI_GU21_UPSA3,max,62598.0,20230926
2023-09-26,GTI_GU21_UPSA3,min,59498.0,20230926
2023-09-26,GTI_GU21_UPSA3,avg,60861.82,20230926
2023-09-26,GTI_GU21_UPSA3,median,60799.0,20230926
2023-09-26,GTI_GU21_UPSB3,max,62499.0,20230926
2023-09-26,GTI_GU21_UPSB3,min,59499.0,20230926
2023-09-26,GTI_GU21_UPSB3,avg,61051.71,20230926
2023-09-26,GTI_GU21_UPSB3,median,61099.0,20230926
2023-09-26,GTI_GU41_UPSA1,max,145000.0,20230926
2023-09-26,GTI_GU41_UPSA1,min,138000.0,20230926
2023-09-26,GTI_GU41_UPSA1,avg,139461.69,20230926
2023-09-26,GTI_GU41_UPSA1,median,139000.0,20230926
2023-07-15,GTI_GU21_UPSA2,max,68998.0,20230715
2023-07-15,GTI_GU21_UPSA2,min,65798.0,20230715
2023-07-15,GTI_GU21_UPSA2,avg,66885.57,20230715
2023-07-15,GTI_GU21_UPSA2,median,66798.0,20230715
2023-07-15,GTI_GU21_UPSA3,max,68298.0,20230715
2023-07-15,GTI_GU21_UPSA3,min,64798.0,20230715
2023-07-15,GTI_GU21_UPSA3,avg,65966.36,20230715
2023-07-15,GTI_GU21_UPSA3,median,65799.0,20230715
2023-07-15,GTI_GU21_UPSB1,max,65799.0,20230715
2023-07-15,GTI_GU21_UPSB1,min,63499.0,20230715
2023-07-15,GTI_GU21_UPSB1,avg,64552.19,20230715
2023-07-15,GTI_GU21_UPSB1,median,64499.0,20230715
2023-07-15,GTI_GU21_UPSA1,max,68698.0,20230715
2023-07-15,GTI_GU21_UPSA1,min,65298.0,20230715
2023-07-15,GTI_GU21_UPSA1,avg,66452.63,20230715
2023-07-15,GTI_GU21_UPSA1,median,66299.0,20230715
2023-07-15,GTI_GU41_UPSA1,max,128000.0,20230715
2023-07-15,GTI_GU41_UPSA1,min,124000.0,20230715
2023-07-15,GTI_GU41_UPSA1,avg,125544.79,20230715
2023-07-15,GTI_GU41_UPSA1,median,126000.0,20230715
2023-07-15,GTI_GU21_UPSB2,max,67998.0,20230715
2023-07-15,GTI_GU21_UPSB2,min,65598.0,20230715
2023-07-15,GTI_GU21_UPSB2,avg,66504.96,20230715
2023-07-15,GTI_GU21_UPSB2,median,66499.0,20230715
2023-07-15,GTI_GU21_UPSB3,max,68499.0,20230715
2023-07-15,GTI_GU21_UPSB3,min,65998.0,20230715
2023-07-15,GTI_GU21_UPSB3,avg,66990.13,20230715
2023-07-15,GTI_GU21_UPSB3,median,66999.0,20230715
2023-07-15,GTI_GU41_UPSA2,max,130000.0,20230715
2023-07-15,GTI_GU41_UPSA2,min,126000.0,20230715
2023-07-15,GTI_GU41_UPSA2,avg,127798.03,20230715
2023-07-15,GTI_GU41_UPSA2,median,128000.0,20230715
2023-07-15,GTI_GU41_UPSB1,max,131000.0,20230715
2023-07-15,GTI_GU41_UPSB1,min,125000.0,20230715
2023-07-15,GTI_GU41_UPSB1,avg,126621.18,20230715
2023-07-15,GTI_GU41_UPSB1,median,127000.0,20230715
2023-07-15,GTI_GU41_UPSB2,max,127000.0,20230715
2023-07-15,GTI_GU41_UPSB2,min,122000.0,20230715
2023-07-15,GTI_GU41_UPSB2,avg,123878.24,20230715
2023-07-15,GTI_GU41_UPSB2,median,124000.0,20230715
2023-05-01,GTI_GU21_UPSA1,max,68299.0,20230501
2023-05-01,GTI_GU21_UPSA1,min,65199.0,20230501
2023-05-01,GTI_GU21_UPSA1,avg,66625.2,20230501
2023-05-01,GTI_GU21_UPSA1,median,66599.0,20230501
2023-05-01,GTI_GU21_UPSB1,max,68799.0,20230501
2023-05-01,GTI_GU21_UPSB1,min,65999.0,20230501
2023-05-01,GTI_GU21_UPSB1,avg,67107.97,20230501
2023-05-01,GTI_GU21_UPSB1,median,67098.0,20230501
2023-05-01,GTI_GU21_UPSB2,max,70599.0,20230501
2023-05-01,GTI_GU21_UPSB2,min,67998.0,20230501
2023-05-01,GTI_GU21_UPSB2,avg,68937.94,20230501
2023-05-01,GTI_GU21_UPSB2,median,68898.0,20230501
2023-05-01,GTI_GU21_UPSA2,max,69099.0,20230501
2023-05-01,GTI_GU21_UPSA2,min,65799.0,20230501
2023-05-01,GTI_GU21_UPSA2,avg,67035.92,20230501
2023-05-01,GTI_GU21_UPSA2,median,66999.0,20230501
2023-05-01,GTI_GU21_UPSA3,max,67999.0,20230501
2023-05-01,GTI_GU21_UPSA3,min,64798.0,20230501
2023-05-01,GTI_GU21_UPSA3,avg,66198.87,20230501
2023-05-01,GTI_GU21_UPSA3,median,66198.0,20230501
2023-05-01,GTI_GU21_UPSB3,max,71099.0,20230501
2023-05-01,GTI_GU21_UPSB3,min,68299.0,20230501
2023-05-01,GTI_GU21_UPSB3,avg,69463.23,20230501
2023-05-01,GTI_GU21_UPSB3,median,69399.0,20230501
2023-05-01,GTI_GU41_UPSA1,max,120000.0,20230501
2023-05-01,GTI_GU41_UPSA1,min,117000.0,20230501
2023-05-01,GTI_GU41_UPSA1,avg,117921.3,20230501
2023-05-01,GTI_GU41_UPSA1,median,118000.0,20230501
2023-05-01,GTI_GU41_UPSA2,max,122000.0,20230501
2023-05-01,GTI_GU41_UPSA2,min,119000.0,20230501
2023-05-01,GTI_GU41_UPSA2,avg,120020.72,20230501
2023-05-01,GTI_GU41_UPSA2,median,120000.0,20230501
2023-05-01,GTI_GU41_UPSB1,max,122000.0,20230501
2023-05-01,GTI_GU41_UPSB1,min,118000.0,20230501
2023-05-01,GTI_GU41_UPSB1,avg,118617.59,20230501
2023-05-01,GTI_GU41_UPSB1,median,119000.0,20230501
2023-05-01,GTI_GU41_UPSB2,max,119000.0,20230501
2023-05-01,GTI_GU41_UPSB2,min,115000.0,20230501
2023-05-01,GTI_GU41_UPSB2,avg,115923.38,20230501
2023-05-01,GTI_GU41_UPSB2,median,116000.0,20230501
2023-08-01,GTI_GU21_UPSA1,max,66899.0,20230801
2023-08-01,GTI_GU21_UPSA1,min,63998.0,20230801
2023-08-01,GTI_GU21_UPSA1,avg,65488.88,20230801
2023-08-01,GTI_GU21_UPSA1,median,65498.0,20230801
2023-08-01,GTI_GU21_UPSA2,max,67199.0,20230801
2023-08-01,GTI_GU21_UPSA2,min,64698.0,20230801
2023-08-01,GTI_GU21_UPSA2,avg,66029.87,20230801
2023-08-01,GTI_GU21_UPSA2,median,65999.0,20230801
2023-08-01,GTI_GU21_UPSA3,max,66398.0,20230801
2023-08-01,GTI_GU21_UPSA3,min,63399.0,20230801
2023-08-01,GTI_GU21_UPSA3,avg,65023.71,20230801
2023-08-01,GTI_GU21_UPSA3,median,64999.0,20230801
2023-08-01,GTI_GU21_UPSB2,max,69499.0,20230801
2023-08-01,GTI_GU21_UPSB2,min,65999.0,20230801
2023-08-01,GTI_GU21_UPSB2,avg,67552.11,20230801
2023-08-01,GTI_GU21_UPSB2,median,67499.0,20230801
2023-08-01,GTI_GU21_UPSB3,max,69998.0,20230801
2023-08-01,GTI_GU21_UPSB3,min,66298.0,20230801
2023-08-01,GTI_GU21_UPSB3,avg,68098.44,20230801
2023-08-01,GTI_GU21_UPSB3,median,68098.0,20230801
2023-08-01,GTI_GU41_UPSA2,max,132000.0,20230801
2023-08-01,GTI_GU41_UPSA2,min,128000.0,20230801
2023-08-01,GTI_GU41_UPSA2,avg,129076.41,20230801
2023-08-01,GTI_GU41_UPSA2,median,129000.0,20230801
2023-08-01,GTI_GU21_UPSB1,max,67299.0,20230801
2023-08-01,GTI_GU21_UPSB1,min,63999.0,20230801
2023-08-01,GTI_GU21_UPSB1,avg,65591.76,20230801
2023-08-01,GTI_GU21_UPSB1,median,65598.0,20230801
2023-08-01,GTI_GU41_UPSA1,max,131000.0,20230801
2023-08-01,GTI_GU41_UPSA1,min,125000.0,20230801
2023-08-01,GTI_GU41_UPSA1,avg,126852.05,20230801
2023-08-01,GTI_GU41_UPSA1,median,127000.0,20230801
2023-08-01,GTI_GU41_UPSB1,max,128000.0,20230801
2023-08-01,GTI_GU41_UPSB1,min,124000.0,20230801
2023-08-01,GTI_GU41_UPSB1,avg,125894.3,20230801
2023-08-01,GTI_GU41_UPSB1,median,126000.0,20230801
2023-08-01,GTI_GU41_UPSB2,max,130000.0,20230801
2023-08-01,GTI_GU41_UPSB2,min,126000.0,20230801
2023-08-01,GTI_GU41_UPSB2,avg,127456.36,20230801
2023-08-01,GTI_GU41_UPSB2,median,127000.0,20230801
2023-07-23,GTI_GU21_UPSA1,max,67999.0,20230723
2023-07-23,GTI_GU21_UPSA1,min,64398.0,20230723
2023-07-23,GTI_GU21_UPSA1,avg,66296.88,20230723
2023-07-23,GTI_GU21_UPSA1,median,66398.0,20230723
2023-07-23,GTI_GU21_UPSA2,max,68598.0,20230723
2023-07-23,GTI_GU21_UPSA2,min,65098.0,20230723
2023-07-23,GTI_GU21_UPSA2,avg,66777.15,20230723
2023-07-23,GTI_GU21_UPSA2,median,66898.0,20230723
2023-07-23,GTI_GU21_UPSB1,max,65498.0,20230723
2023-07-23,GTI_GU21_UPSB1,min,62798.0,20230723
2023-07-23,GTI_GU21_UPSB1,avg,63818.32,20230723
2023-07-23,GTI_GU21_UPSB1,median,63799.0,20230723
2023-07-23,GTI_GU21_UPSB2,max,67199.0,20230723
2023-07-23,GTI_GU21_UPSB2,min,64698.0,20230723
2023-07-23,GTI_GU21_UPSB2,avg,65701.93,20230723
2023-07-23,GTI_GU21_UPSB2,median,65698.0,20230723
2023-07-23,GTI_GU41_UPSA2,max,132000.0,20230723
2023-07-23,GTI_GU41_UPSA2,min,127000.0,20230723
2023-07-23,GTI_GU41_UPSA2,avg,128456.6,20230723
2023-07-23,GTI_GU41_UPSA2,median,128000.0,20230723
2023-07-23,GTI_GU41_UPSB1,max,131000.0,20230723
2023-07-23,GTI_GU41_UPSB1,min,126000.0,20230723
2023-07-23,GTI_GU41_UPSB1,avg,127492.71,20230723
2023-07-23,GTI_GU41_UPSB1,median,127000.0,20230723
2023-07-23,GTI_GU41_UPSB2,max,127000.0,20230723
2023-07-23,GTI_GU41_UPSB2,min,124000.0,20230723
2023-07-23,GTI_GU41_UPSB2,avg,124770.72,20230723
2023-07-23,GTI_GU41_UPSB2,median,125000.0,20230723
2023-07-23,GTI_GU21_UPSA3,max,67599.0,20230723
2023-07-23,GTI_GU21_UPSA3,min,63998.0,20230723
2023-07-23,GTI_GU21_UPSA3,avg,65811.79,20230723
2023-07-23,GTI_GU21_UPSA3,median,65899.0,20230723
2023-07-23,GTI_GU21_UPSB3,max,68099.0,20230723
2023-07-23,GTI_GU21_UPSB3,min,65113.0,20230723
2023-07-23,GTI_GU21_UPSB3,avg,66222.73,20230723
2023-07-23,GTI_GU21_UPSB3,median,66199.0,20230723
2023-07-23,GTI_GU41_UPSA1,max,129000.0,20230723
2023-07-23,GTI_GU41_UPSA1,min,125000.0,20230723
2023-07-23,GTI_GU41_UPSA1,avg,126224.19,20230723
2023-07-23,GTI_GU41_UPSA1,median,126000.0,20230723
2023-10-31,GTI_GU21_UPSA1,max,58998.0,20231031
2023-10-31,GTI_GU21_UPSA1,min,55298.0,20231031
2023-10-31,GTI_GU21_UPSA1,avg,56856.3,20231031
